"ind","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","Population","population"
"SIB",0.0323334,-0.00446407,0.00479148,0.00763387,0.035352,-0.0372648,0.0214556,-0.00325955,-0.025982,-0.018857,0.0474867,-0.0061234,-0.144517,0.10167,0.0497488,-0.0360921,0.101354,0.0589388,-0.0371418,0.00509448,"SIB","SIB"
"SIB",0.0325891,-0.0160554,0.0144929,-0.00641331,0.0239456,-0.0385689,0.0103324,0.0137154,-0.0345763,-0.0254927,0.0279709,-0.0551601,-0.266256,0.116291,0.0766537,-0.0561284,0.151699,0.0409763,-0.0205094,0.0110265,"SIB","SIB"
"SIB",0.0308323,0.0095458,0.00528824,0.0510289,-0.0591651,-0.0282678,0.00169671,0.00187594,-0.0208424,-0.0666661,0.0748038,0.0309199,0.11993,-0.0371478,0.125651,-0.177666,-0.0510998,0.0406279,0.111769,0.0739903,"SIB","SIB"
"SIB",0.0321959,0.00186138,-0.00542034,0.0390128,-0.0787892,-0.0415752,-0.0100337,-0.0328557,0.0362948,-0.00724843,-0.00999123,-0.00706126,0.00796451,-0.00108757,0.0333037,-0.0122559,0.00261323,0.00162944,0.00624638,-0.00585815,"SIB","SIB"
"SIB",0.0308627,0.00927771,0.00473895,0.051671,-0.0590641,-0.0285591,0.00155552,0.00159492,-0.0204677,-0.0660161,0.07513,0.0310033,0.120108,-0.0366565,0.125614,-0.177592,-0.0511004,0.0405792,0.112684,0.0739068,"SIB","SIB"
"SIB",0.030789,0.00889504,0.00540315,0.0499885,-0.0585202,-0.02798,0.00193853,0.0015625,-0.0199021,-0.065768,0.0756716,0.0314533,0.120646,-0.0375742,0.124958,-0.178167,-0.0517164,0.0418427,0.111703,0.0739947,"SIB","SIB"
"SIB",0.0322111,0.00165407,-0.00489809,0.0395071,-0.0786362,-0.0409959,-0.0100277,-0.0330225,0.0361429,-0.00761636,-0.00899344,-0.00734246,0.0085593,-0.00140416,0.0330268,-0.0118527,0.00199107,0.00173379,0.00583671,-0.00627794,"SIB","SIB"
"SIB",0.0314752,-0.0035987,0.00690021,0.0572356,-0.0848756,-0.0443032,-0.00293197,-0.0238421,0.0120112,-0.0498656,0.0372968,0.0166547,0.0729062,-0.00706703,0.0919535,-0.114478,-0.0131131,0.00965819,0.0714246,0.0485153,"SIB","SIB"
"SIB",0.0312097,0.00315974,0.0132249,-0.0157017,-0.00505127,-0.0108197,9.54632e-05,-0.0190664,0.0108178,0.0333828,-0.00345609,-0.000755101,-0.0141103,0.00682304,0.00929738,-0.00273329,0.00234562,0.0141093,0.00624175,0.0130443,"SIB","SIB"
"SIB",0.0325454,0.00275771,-0.00703785,0.0248317,-0.00213101,0.000250859,0.00746034,0.00813539,-0.00139394,-0.0175866,1.67132e-05,0.0067786,0.000670684,-0.0141287,0.00320056,0.0124061,-0.00840141,-0.0212926,0.0120008,-0.0157303,"SIB","SIB"
"SIB",0.0337304,-0.00707744,0.00226688,0.017527,-0.00188403,0.012159,0.0119092,0.0165247,0.0278515,0.0351991,0.0362243,-0.0221656,-0.0151121,-0.0377753,0.0223907,-0.0176198,0.0107066,0.0125696,0.00850601,-0.0310706,"SIB","SIB"
"SIB",0.0328277,0.000782984,-0.00266736,0.0297076,0.00492808,0.00588937,0.0184869,-0.000223646,0.00644255,0.0331257,0.0286277,-0.00873379,-0.0086515,-0.0319974,0.0216241,-0.016317,-0.00651815,0.0123529,0.00399541,-0.0245676,"SIB","SIB"
"SIB",0.0348824,-0.0151755,-0.0140566,-0.0142361,0.0180076,-0.0307678,-0.00182944,-0.0193209,-0.00366542,0.00121517,-0.00338944,0.00239812,0.0102169,0.00392728,0.0216768,0.00984105,0.0155343,-0.0140768,-0.0193018,0.0133537,"SIB","SIB"
"SIB",0.0354126,-0.00539242,-0.0229181,-0.0148763,6.35864e-06,0.0133312,0.0147529,-0.0226025,-0.0197417,0.0195072,0.00390622,0.00601399,-0.0239365,0.0319231,-0.00805631,0.00349978,-0.00853234,-0.00333228,0.00988156,0.00540661,"SIB","SIB"
"SIB",0.0338712,-0.0124201,-0.0107322,-0.0266218,-0.00320804,0.00303122,0.0101336,-0.0299535,-0.0255753,0.027319,-0.0183905,0.00357838,-0.00795701,0.0264578,0.0244529,0.00993849,0.00134306,-0.0199251,0.0165033,0.00877766,"SIB","SIB"
"SIB",0.0337844,-0.0136185,-0.0112631,-0.0232955,0.0283926,-0.00548879,-0.00575219,-0.0289961,-0.00651136,0.0139389,-0.0020824,0.00396692,-0.0136456,0.00825246,0.0095557,0.0217617,0.00577336,0.00304114,0.00593191,0.00679974,"SIB","SIB"
"SIB",0.0317699,0.0220276,0.00775029,0.00507746,-0.00698322,0.00719878,-0.00601719,-0.00957659,0.00454904,0.0161717,0.00781823,-0.0139105,-0.0022677,0.00483524,0.0173426,-0.0245629,-0.00358198,-0.0121895,-0.0508854,0.00978127,"SIB","SIB"
"SIB",0.0339129,-0.00524957,-0.00476464,-0.0140437,0.0303963,-0.0133613,0.00812531,0.00544404,-0.0304062,-0.0343461,0.0213168,0.00153048,0.0152518,-0.00212451,-0.0326496,-0.0492225,0.023857,-0.0526552,-0.0569746,0.0455877,"SIB","SIB"
"SIB",0.0339088,-0.0128792,-0.00339296,-0.00730312,0.0283016,-0.0152477,0.00685544,0.0188839,-0.0384421,-0.0300474,0.00549333,-0.010189,0.0227597,-0.00588942,-0.018805,-0.0227016,0.0298299,-0.0243236,-0.0422027,0.0188934,"SIB","SIB"
"SIB",0.0318511,0.0131022,0.013062,-0.00987175,0.0131983,-0.026218,-0.00564617,-0.00673202,-0.00729695,-0.0143566,0.00612403,-0.00674431,0.0225912,0.000177087,0.00845236,-0.0635209,0.0280803,-0.051947,-0.087,0.0388003,"SIB","SIB"
"SIB",0.0322109,-0.00148616,-0.00131417,-0.019116,0.011697,-0.0170042,0.00364356,0.00113963,0.0112626,0.00998452,0.0120518,0.0315368,-0.0235137,-0.00568964,0.0253512,0.0273313,-0.00527275,0.0323416,-0.028421,-0.00310479,"SIB","SIB"
"SIB",0.0343564,-0.00312025,-0.0210258,-0.00577412,-0.011479,0.0250467,0.0382188,0.00355912,-0.0161166,0.0215783,0.00896359,0.0273667,-0.0223061,0.0231639,0.00247095,0.0519264,0.0168877,0.0311851,-0.0357605,-0.00991526,"SIB","SIB"
"SIB",0.0325796,-0.00488461,-0.00721978,-0.0111395,0.00933867,0.0112729,0.0203311,0.000346651,0.0103028,0.0224419,0.0223101,0.0387055,-0.0268704,0.00972257,0.0378234,0.0408289,0.0101174,0.0356256,-0.0392823,-0.00982174,"SIB","SIB"
"SIB",0.0343495,-0.00166027,-0.0166204,-0.00822656,-0.00615021,-0.0173063,0.0341885,-0.00194374,0.0195322,0.032374,0.0107179,0.0384208,-0.0355642,-0.00163369,0.0142748,0.0575748,-0.00395813,0.040545,-0.0303213,-0.0065303,"SIB","SIB"
"SIB",0.0323272,0.00557738,0.00562447,-0.00906968,0.00342568,0.00516213,0.0184339,-0.0169975,0.0018497,0.0181102,0.0303002,0.0179368,-0.00354726,-0.0145699,-0.01444,-0.0351322,0.0248551,-0.00523139,-0.0032298,0.0329724,"SIB","SIB"
"SIB",0.0320981,-0.00635702,0.00833344,-1.97047e-05,0.00411718,0.0299076,0.020041,0.0123968,-0.0023035,-0.0317937,0.0162579,0.0605412,0.022405,0.00672919,0.00748064,0.00705906,0.0169598,0.018362,0.0368062,-0.012399,"SIB","SIB"
"SIB",0.0324536,-0.0120592,0.00323987,-0.0113018,-0.00822122,-0.000117757,0.0134985,-0.0109889,0.0231974,-0.0024047,0.0128105,0.063685,0.0143676,-0.0201494,-0.00600095,-0.0194182,0.0555498,-0.00328824,0.0292016,-0.0106069,"SIB","SIB"
"SIB",0.0331812,-8.41783e-05,-0.00339053,-0.016836,-0.00828776,-0.00980133,0.0124743,-0.0173158,0.0173057,0.0185392,0.0276493,0.0513192,0.00927808,-0.0328503,-0.0153974,-0.0421543,0.0514983,-0.0223663,0.00865729,0.0244964,"SIB","SIB"
"SIB",0.0339771,-0.011281,-0.00359207,0.00270175,0.0152197,-0.0112011,0.00558705,0.0113882,0.0398314,-0.020202,-0.0103299,0.0140913,0.0286803,0.0319649,-0.0110413,0.0174539,-0.0107025,-0.00231039,0.0264083,-0.0267663,"SIB","SIB"
"SIB",0.0337327,0.00246921,-0.00272957,-0.00902423,-0.00750009,-0.00281734,0.014481,0.00371514,0.0224106,-0.0180351,0.0121972,0.0131506,0.0112806,0.0308908,-0.0270777,0.0228258,0.00277191,0.0115006,0.0170248,-0.0163868,"SIB","SIB"
"SIB",0.0342744,-0.0107185,-0.00219462,0.0007663,0.00362635,-0.0037249,0.00742422,0.00327404,0.025079,-0.0170903,-0.00489668,0.00635559,0.028608,0.024132,-0.0218474,0.0224735,-0.0137052,0.00328542,0.0201864,-0.0297667,"SIB","SIB"
"SIB",0.0340275,-0.0133029,0.00584341,-0.0165836,0.0240571,-0.0184902,0.00959198,0.0183389,-0.0246867,-0.0130987,-0.0219635,0.00648503,0.00790341,0.0169712,0.0198246,0.0127134,-0.0177553,-0.00426612,-0.0211733,-0.00279446,"SIB","SIB"
"SIB",0.0336825,-0.0113822,-0.019647,0.00573575,0.0171058,-0.0229685,0.00554396,-0.0140189,-0.0160301,0.0258066,0.000635528,-0.0137906,-0.0116216,-0.00109873,-0.000577728,-0.0129249,0.000574955,0.0272745,0.00334764,-0.00462282,"SIB","SIB"
"SIB",0.0343753,-0.00593865,-0.0151647,0.0233064,0.0118339,-0.0413003,0.012975,0.00357612,0.0274564,0.0373483,-0.0307503,-0.00466055,0.00574204,-0.00950984,-0.00186087,0.01028,0.0313169,-0.0252798,-0.0340354,0.00120386,"SIB","SIB"
"SIB",0.0314059,-0.00930305,-0.0180453,0.00718977,-0.00137345,0.003353,-0.0103634,0.000984274,-0.0192853,-0.00468253,0.0087054,0.0337946,0.0101869,0.0345717,0.0146104,-0.0329123,0.0152275,-0.0232537,-0.0577911,0.0627388,"SIB","SIB"
"SIB",0.0338232,-0.00845722,-0.0187106,0.00310256,0.000968748,-0.0255824,0.00677484,0.0121333,-0.0136228,0.0130449,-0.0254182,0.0191619,0.0152323,0.0211081,0.00301043,-0.00623233,0.0337489,-0.0264265,-0.0530485,0.0346547,"SIB","SIB"
"SIB",0.0311066,-0.0305171,0.0105813,-9.16425e-05,0.00579193,-0.0264169,0.00926426,0.00275923,-0.000226579,-0.0300117,-0.0239794,0.00373654,-0.034971,-0.0219771,0.00590099,-0.0191445,-0.00531734,-0.00757058,-0.0024437,0.0125125,"SIB","SIB"
"SIB",0.0332835,-0.00608417,-0.0127683,0.00384374,-0.0164148,-0.00185373,-0.0088019,-0.0174874,0.0130762,0.0126068,0.00839282,0.00786604,0.0291713,-0.000767927,-0.0102298,-0.0130811,0.0129351,-0.0238541,0.0145604,0.00785197,"SIB","SIB"
"SIB",0.0325981,-0.0120241,0.00412632,-0.00572671,-0.00295546,-0.0225435,-0.00519777,-0.00460575,0.0187895,-0.00215658,-0.0184041,0.0126484,-0.0145552,-0.0203453,0.012082,-0.0277371,0.00975639,-0.0184275,0.0276517,0.0101304,"SIB","SIB"
"SIB",0.0299999,0.0040672,0.0155688,0.0120193,0.0221374,0.0133503,-0.0186489,-0.0200356,0.00554583,0.00222261,-0.0018602,0.0186533,0.0181598,0.00712399,0.0259515,0.0124903,0.0369931,0.00570317,0.0431672,-0.0104098,"SIB","SIB"
"SIB",0.0344822,-0.0053947,-0.00516386,-0.00830168,-0.0160908,0.00655422,0.000273698,-0.00765018,-0.00223225,-0.00109721,0.00802406,0.0252609,0.0369257,0.00106141,0.0143801,0.0222559,0.0368614,-0.0232431,0.00843565,0.0324891,"SIB","SIB"
"SIB",0.0334995,-0.00763497,-0.00968788,-0.00454303,0.00120302,0.022974,-0.00273187,-0.0243892,-0.0200467,0.00407255,0.0158237,0.0363617,0.0359752,-0.00254803,0.0318868,0.01666,0.0481809,-0.0111587,0.0266199,0.0113487,"SIB","SIB"
"SIB",0.032187,-0.0012541,-0.0015133,0.0164751,-0.00406058,0.00573147,0.00410609,-0.0186512,0.0297396,-0.00444438,-0.00575612,0.0176417,0.0108695,-0.00464297,-0.0025655,0.0221776,0.0378231,0.00181753,0.0175254,-0.0122262,"SIB","SIB"
"SIB",0.0355287,-0.00501856,-0.0196245,0.00459674,0.0129368,0.023298,0.0205261,-0.0208125,-0.00813541,-0.0188519,0.00330672,-0.00725699,0.0126405,0.0194687,-0.0175076,0.0336498,-0.00118849,-0.0109085,0.024418,-0.0235984,"SIB","SIB"
"SIB",0.0333058,0.00248636,0.00361455,-0.00323092,-0.00295422,0.0156096,0.0158655,-0.0179881,0.00938072,-0.0191987,-0.00955016,0.00638239,0.0136548,0.0233022,-0.0160064,0.0416987,0.0202186,-0.000796854,0.0288111,-0.0160672,"SIB","SIB"
"SIB",0.0321711,-0.0127196,-0.00562152,0.00732183,0.00619468,0.00707075,-0.00346683,0.0123392,0.00656828,0.00745653,0.0121251,-0.00790465,0.000566281,0.0229269,-0.00640237,0.0349706,0.00869484,0.000398814,0.00751975,-0.023027,"SIB","SIB"
"SIB",0.0326953,-0.0216348,0.00501674,-0.0244966,0.00223051,-0.0254154,-0.00962148,0.0177687,-0.00567258,-0.0415828,0.0224792,0.000897116,0.041782,0.00883733,0.00461996,-0.0240844,0.00182725,0.034729,-0.00259398,-0.00747406,"SIB","SIB"
"SIB",0.0361806,-0.013901,-0.0168432,-0.0297006,0.00725994,-0.0172016,0.00148432,0.0164594,0.00105808,-0.0434647,0.024584,0.00128593,0.010876,0.0219869,-0.0121654,-0.0248479,-0.00613272,0.0409934,0.00469642,-0.0135681,"SIB","SIB"
"SIB",0.0340235,-0.019365,-0.0200282,-0.0194481,-0.00163461,-0.0409724,-0.0103641,0.00246476,-0.00375395,-0.0323678,0.0142402,-0.0122491,0.0232875,-0.0060495,-0.0126849,-0.00258093,-0.00177709,0.021484,-0.00613281,-0.00287721,"SIB","SIB"
"SIB",0.0317375,0.00877535,0.00632954,0.00488719,0.00130192,0.0240565,0.0303625,0.0218855,0.00599771,0.00682477,0.0448675,0.00133166,-0.00309889,0.00453704,0.00443181,0.0120592,0.00765245,-0.00137176,0.0247393,-0.0332648,"SIB","SIB"
"SIB",0.0297418,-0.00320984,0.0393003,0.00397714,-0.0141861,-0.011801,0.0128056,-0.0198134,0.00777995,-0.0271179,0.0164632,0.00523799,-0.0351959,0.0261169,-0.0168544,0.0282452,-0.0326617,-0.00638578,0.0539432,-0.0519438,"SIB","SIB"
"SIB",0.0301439,0.00112941,0.0351325,0.00486384,-0.0107915,-0.00390965,0.0228459,-0.0110207,0.0118053,-0.00490997,0.0364572,0.00525912,-0.0303683,-0.00431032,-0.0147818,0.0327927,-0.00381811,-0.0239961,0.0525382,-0.0619036,"SIB","SIB"
"SIB",0.0290617,0.0152871,0.0356678,0.0100612,-0.0261039,0.00206857,0.0230794,-0.000605876,0.00722064,-0.000161604,0.0251303,0.0152154,-0.0237846,0.00962662,0.0119055,0.0312333,-0.0122416,-0.0132323,0.0453806,-0.0530514,"SIB","SIB"
"SIB",0.0315976,0.00560004,0.0013468,0.0137338,-0.018995,0.00802032,0.0264544,-0.00468136,0.00291123,0.0354443,0.0233261,0.00169553,0.000387704,-0.013808,-0.0435565,-0.00561185,0.002503,-0.00958433,-0.0130856,0.00614186,"SIB","SIB"
"SIB",0.0275929,0.0173244,0.0526665,-0.0145888,-0.0246878,-0.0231532,-0.00718134,-0.00179736,0.0368593,0.0104457,0.00566392,-0.0111562,0.000590694,0.0370192,-0.00854902,0.0444311,-0.0370871,0.00343928,0.0104955,-0.00102919,"SIB","SIB"
"SIB",0.0298146,0.0251277,0.0392419,-0.00485613,-0.0250759,-0.0111493,0.0195446,-0.00671744,0.0286928,0.0166264,0.0131544,-0.00660057,0.00724668,-0.00398245,-0.0289394,0.0291671,-0.0172074,-0.00824894,-0.00750995,0.00469141,"SIB","SIB"
"SIB",0.0304783,-0.00411258,0.00783616,-0.000298067,-0.00470702,-0.0265945,-0.00939287,-0.000711122,0.0185377,0.0402189,0.0129726,-0.00903376,0.00340462,-0.0479982,0.0172676,0.0447016,0.0333859,-0.0161807,0.00265415,-0.0127406,"SIB","SIB"
"SIB",0.0336684,-0.0188157,-0.00518357,0.0195139,-0.0153228,-0.0262738,0.0134602,-0.0018659,0.0187646,0.0344967,0.0275687,-0.0150422,-0.00336556,-0.0517979,0.0430053,0.0210853,0.0205407,0.00375122,-0.00757309,-0.0235677,"SIB","SIB"
"SIB",0.0313566,-0.011034,0.00516121,0.0165488,-0.00282078,-0.0397006,0.000448338,0.00802262,0.0222044,0.0401524,0.0284061,-0.00863208,0.00687892,-0.0509064,0.0381176,0.0499732,0.0448955,-0.0100007,0.00982773,-0.0301175,"SIB","SIB"
"SIB",0.0319517,-0.00644837,0.0175788,-0.0125446,-0.00710278,-0.0807541,0.00691706,-0.0164213,0.0595328,0.0176015,0.0395599,0.00531653,0.0126669,0.000663689,-0.0172873,0.0795715,0.0166042,-0.0499601,-0.0399072,-0.011557,"SIB","SIB"
"SIB",0.0334083,-0.00285894,0.00537403,-0.00370833,-0.016499,-0.0825219,0.0268593,0.00266506,-0.00383997,-0.000825203,0.00980554,0.0191033,0.0273652,0.00794831,0.000321124,0.0801964,0.0356388,-0.103124,-0.0506435,0.0150651,"SIB","SIB"
"SIB",0.0325566,-0.0020901,0.0186658,-0.0147606,-0.0263852,-0.0976377,0.0300343,-0.00649762,0.0319643,0.00965139,0.0325318,0.0195172,0.0307038,-0.0020739,-0.00948955,0.106226,0.0340066,-0.102226,-0.0503835,0.00934966,"SIB","SIB"
"SIB",0.0304957,-0.00124549,0.0236439,-0.0148838,-0.00834623,-0.0697769,0.0158265,0.0102844,0.0324443,0.0427881,0.0432082,0.00611094,0.0202393,-0.0359775,0.00153214,0.121614,0.0396854,-0.0649832,-0.0190839,-0.0195763,"SIB","SIB"
"SIB",0.033506,0.00110448,0.00627682,-0.0106799,-0.0160784,-0.100954,0.022349,-0.0108652,0.0345838,0.010177,0.0317884,0.00990398,0.0354174,0.0155811,-0.0113625,0.0925293,0.0288166,-0.0967246,-0.0504344,0.00900149,"SIB","SIB"
"SIB",0.0310191,0.000225454,0.0102731,-0.00712792,-0.0218051,0.0159321,0.0198393,0.00711102,-0.0170907,0.0125958,0.0131487,0.00452453,0.00598985,0.00609758,-0.00434698,0.0355358,-0.0166621,0.0333919,-0.0399478,-0.00628835,"SIB","SIB"
"SIB",0.0327191,-0.0190655,0.0032089,-0.0122571,-0.0031775,0.0154276,0.0130848,0.025662,0.00019949,0.0215165,0.0212469,0.0360086,0.0393675,0.0174234,0.00815395,0.0165697,-0.0146616,-0.0101348,-0.0147046,0.0026013,"SIB","SIB"
"SIB",0.0298285,0.00302546,0.0199623,-0.00451959,-0.00538164,0.00802038,0.0261701,0.0318052,0.00831102,0.0335528,0.0368875,0.0182269,0.0349279,0.00505726,0.0170625,0.0233383,-0.0197423,0.0165464,-0.0333479,0.00399531,"SIB","SIB"
"SIB",0.0330181,-0.00857604,0.00421736,-0.0124179,0.000771038,-0.0311338,0.00269168,0.0249563,0.024544,-0.0464752,-0.0112161,-0.0122868,0.0164631,-0.00401942,-0.0300872,-0.0170518,0.0187287,0.015386,0.0140128,-0.0127176,"SIB","SIB"
"SIB",0.0327893,-0.00525597,0.0069393,-0.027633,0.00156978,-0.0123477,0.0110346,0.0133278,0.0155969,-0.0517745,-0.00884808,0.00273159,0.0277137,0.00948635,-0.0328078,-0.0315652,0.00511744,0.0254913,0.018604,0.00421568,"SIB","SIB"
"SIB",0.032539,0.00382828,-0.000432085,-0.0397753,-0.00465061,-0.00615749,0.00128873,0.00846191,-0.0172281,-0.0276212,-0.0106736,-0.00903483,0.0184439,0.0169643,-0.0243487,-0.0155373,-0.0221393,0.0336615,0.00288466,0.0163959,"SIB","SIB"
"SIB",0.0323236,-0.0152048,-0.00311687,0.0268354,-0.00216515,0.0276386,-0.00102192,-0.00779601,-0.0378182,0.0227958,0.0081442,0.000432803,-0.00807849,-0.00902381,-0.00424557,-0.00154011,0.0108791,-0.0117362,0.0108586,0.00339199,"SIB","SIB"
"SIB",0.031613,-0.0124461,0.00228507,0.011338,-0.00601464,-0.000599965,-0.00489922,0.00795848,-0.0187911,0.0208921,0.0114266,-0.00192572,-0.0137858,0.00366066,-0.0139127,-0.0172624,-0.00588948,-0.0130062,0.01388,0.00657365,"SIB","SIB"
"SIB",0.0323387,-0.00037706,0.0073159,-0.000950807,0.0121452,-0.0068669,0.0141742,-0.00231884,-0.0181758,-0.0313951,0.000784263,-0.00632227,-0.00473495,0.0127737,0.00316259,-0.0112127,-0.0193671,0.00745483,-0.010925,0.00647697,"SIB","SIB"
"SIB",0.0328177,-0.00767964,-0.0124184,0.00763427,-0.0121727,-0.0128172,-0.0220135,-0.00886914,0.0118714,-0.00754375,-0.0267027,-0.0317285,-0.021428,-0.001738,0.0106687,-0.00131953,0.00109468,0.00666307,-0.0158839,0.00715364,"SIB","SIB"
"SIB",0.0320832,-0.00490743,-0.0019472,0.00159919,-0.000214655,-0.00540083,-0.0202943,-0.00781879,-0.012913,-0.0135371,-0.0269119,-0.0346378,-0.0155245,-0.00801592,0.00833049,-0.0199865,-0.0112992,-0.00386186,-0.0249656,0.0217445,"SIB","SIB"
"SIB",0.0288572,0.0171516,0.0356029,0.00840452,-0.00562062,-0.0140746,0.00833153,0.0169456,0.00901647,0.00906137,0.0103447,-0.00758295,0.00249883,-0.0175796,0.0305255,0.0410913,-0.019527,0.0191664,0.00239753,-0.0145123,"SIB","SIB"
"SIB",0.032645,-0.00839948,-0.00740508,0.0131655,0.00521292,-0.0090054,0.00712966,0.000344666,-0.0186254,-0.0128103,-0.00366617,0.0153189,0.00422359,0.0110717,0.00450726,-0.0135058,0.00592069,0.0195461,-0.0168545,-0.00263438,"SIB","SIB"
"SIB",0.0298565,0.019432,0.0182681,0.0193471,0.0116197,0.0103271,0.0127834,0.0125777,-0.00766176,0.000807786,0.0139262,0.0186779,0.0131547,0.00169408,0.00177333,0.0304229,-0.0144915,0.0236417,-0.0160534,-0.00998947,"SIB","SIB"
"SIB",0.0319467,-0.00370295,0.00786668,-0.0106647,0.010277,0.0234132,0.00612065,-0.0132147,0.0242211,0.0105411,0.0388295,0.0281688,0.00133248,-0.0152184,-0.0210999,-0.0121558,0.0152674,-0.0138624,-0.0277766,0.00260306,"SIB","SIB"
"SIB",0.0314295,-0.00139317,0.00194926,0.00866246,0.00163339,-0.0381763,-0.00910757,-0.00370586,0.0284543,0.00144746,0.00358704,-0.0183859,0.0205803,0.00341507,-0.00494131,-0.0413686,-0.0374544,0.0243823,0.0151498,0.00855362,"SIB","SIB"
"SIB",0.0314402,0.000237894,5.11385e-05,0.00228614,-0.00330657,-0.0123315,0.00420306,-0.00181522,-0.00741138,-0.0199782,-0.0121652,-0.00675752,0.0031946,0.024889,-0.00254484,-0.024848,-0.0362754,0.0231968,0.0327198,-0.00398435,"SIB","SIB"
"SIB",0.0320419,0.00408484,-0.0127665,0.0221363,-0.00914313,0.0359059,0.00866898,0.0101713,-0.0277149,-0.00939284,-0.0193203,0.0166663,-0.00229652,0.00462885,0.0206977,0.00746335,0.00205589,0.0233967,0.0180799,-0.0243635,"SIB","SIB"
"SIB",0.0299377,0.00955173,0.0172352,0.0219958,-0.0190233,0.0166633,0.0173964,0.000572028,-0.036542,-0.0223308,0.0213272,0.0230803,0.00425277,0.0204899,-0.000552164,-0.00966912,-0.0328676,0.00716954,-0.00290466,0.0150513,"SIB","SIB"
"SIB",0.0303104,-0.00161645,0.0168768,0.00601633,0.00357225,0.00549889,-0.00875731,0.00244852,-0.0179156,-0.00964943,0.00248152,-0.0091504,0.0236043,0.00984402,-0.0331212,0.00319979,-0.0136784,0.015083,0.00619269,-0.0111311,"SIB","SIB"
"SIB",0.0304589,-0.00644129,0.0148803,-0.00317908,-0.0119837,0.00205717,-0.0225023,-0.00118728,-0.0105817,-0.0124647,-0.0151901,-0.0131345,0.0321855,0.00143834,-0.0298972,-0.0119584,-0.0399255,0.0164552,0.0189732,0.0110159,"SIB","SIB"
"SIB",0.0338159,0.000686259,-0.00227784,-0.00334813,0.00630752,-0.0410753,0.00330743,-0.00617589,0.00199888,0.0268256,-0.0323631,-0.0173607,-0.00688567,0.0147441,0.000166826,-0.0113407,0.0159223,-0.0241212,0.0292718,-0.000932447,"SIB","SIB"
"SIB",0.0322228,-0.0103494,0.00745533,-0.00412129,-0.00938169,-0.0155226,0.00128114,-0.00979516,0.0175947,0.037645,-0.00884616,0.0101458,-0.00339189,-0.0406324,-0.00518836,-0.0219221,0.0181169,7.69282e-05,-0.0229592,-0.0115328,"SIB","SIB"
"SIB",0.0325611,-0.0143656,0.00304638,0.000124354,-0.0105824,-0.0197335,-0.00299779,-0.00859668,-0.00253976,0.0494119,-0.0198343,0.00116412,-0.00619137,-0.00993941,0.0182793,-0.00865877,0.0320687,-0.0188045,0.00331232,-0.00495097,"SIB","SIB"
"SIB",0.0318698,-0.00604124,0.0132307,0.00326691,0.00543062,-0.0162981,0.000593656,-0.002505,0.0181704,0.0211536,-0.0137161,-0.00391863,-0.00994024,-0.0107995,-0.0169661,-0.0124666,-0.00120276,-0.000360398,0.00328017,-0.0142332,"SIB","SIB"
"SIB",0.0326824,-0.00968782,0.0137095,0.017101,0.0067762,-0.00211631,-0.0110547,0.0154081,-0.0350362,-0.00650115,0.00262193,0.0125442,0.0202961,0.00933001,0.000280415,-0.0131322,0.00431219,0.00865514,0.0287222,-0.0164828,"SIB","SIB"
"SIB",0.0318719,-0.0170064,0.00400569,0.010409,-0.00631556,0.0135465,-0.0104212,0.00768882,-0.0255655,0.00012965,-0.0273098,-0.00396279,-0.00147453,-0.0197684,-0.0186083,-0.000386698,-0.0227939,-0.00191197,-0.00656417,0.0202073,"SIB","SIB"
"SIB",0.0323481,-0.0228418,0.00883056,0.00261909,-0.00582702,-0.00132126,-0.0216506,0.00318879,-0.0240588,-0.0173617,-0.0365712,0.00774214,0.0135803,-0.0140112,-0.0313428,-0.0204841,0.00153814,0.00399543,0.00862685,0.00350883,"SIB","SIB"
"SIB",0.0300197,-0.0104853,0.024958,0.00843355,0.000216677,0.00951554,-0.0250573,0.00378325,-0.0386571,0.00641583,-0.00664175,0.00627206,0.00990329,-0.0083455,-0.00592682,-0.00143058,-0.0156863,0.0114009,0.0196994,0.00390323,"SIB","SIB"
"SIB",0.0211825,0.0497936,0.0733267,0.0113747,-0.0054929,0.0237361,0.00299169,-0.00482631,0.000154878,0.0354939,0.0143618,-0.00409763,0.0100819,-0.0407072,0.0419557,0.00817767,0.0252219,-0.0177718,0.00832844,-0.00715446,"SIB","SIB"
"SIB",0.0305561,-0.00925383,0.0121199,-0.000668991,-0.00341065,-0.00809348,0.00101721,-0.00754746,-0.00504744,-0.00251968,0.00910787,-0.0212162,-0.00792385,-0.0323081,-0.0113889,0.000800561,-0.020246,-0.000309601,0.0445819,-0.0105118,"SIB","SIB"
"SIB",0.0270421,0.0153104,0.0467176,0.00902656,0.00369505,0.0162493,0.00696772,-0.00668274,-0.0217973,0.0225259,0.0333938,-0.0140256,-0.0046565,-0.0538074,0.0248973,-0.00115806,-0.00664118,-0.00757647,0.0275755,-0.0169336,"SIB","SIB"
"SIB",0.0320955,-0.0247985,-0.00454589,0.00386311,-0.0466195,-0.0331216,-0.0150365,-0.0249047,0.00832205,0.0350473,-0.00534048,0.00368295,0.00349175,-0.0336753,-0.0195699,-0.000402321,-0.0038122,0.0236816,0.00183537,0.0076923,"SIB","SIB"
